 -1.24444400e-01 1.00000000e+00 0.00000000e+00
 -1.77777800e-02 1.03000000e+02 0.00000000e+00
 -1.77777800e-02 1.05550000e+02 0.00000000e+00
 -1.33333300e-02 1.10650000e+02 0.00000000e+00
 -1.33333300e-02 1.15750000e+02 0.00000000e+00
 -1.33333300e-02 1.18300000e+02 0.00000000e+00
 -1.33333300e-02 1.23400000e+02 0.00000000e+00
 -1.33333300e-02 1.28500000e+02 0.00000000e+00
 -4.00000000e-02 1.37500000e+01 0.00000000e+00
 -1.33333300e-02 1.31050000e+02 0.00000000e+00
 -1.33333300e-02 1.36150000e+02 0.00000000e+00
 -1.33333300e-02 1.41250000e+02 0.00000000e+00
 -1.33333300e-02 1.43800000e+02 0.00000000e+00
 -1.33333300e-02 1.48900000e+02 0.00000000e+00
 -1.33333300e-02 1.54000000e+02 0.00000000e+00
 -1.33333300e-02 1.56550000e+02 0.00000000e+00
 -3.55555600e-02 1.63000000e+01 0.00000000e+00
 -1.33333300e-02 1.61650000e+02 0.00000000e+00
 -1.33333300e-02 1.66750000e+02 0.00000000e+00
 -1.33333300e-02 1.69300000e+02 0.00000000e+00
 -1.33333300e-02 1.74400000e+02 0.00000000e+00
 -1.33333300e-02 1.79500000e+02 0.00000000e+00
 -1.33333300e-02 1.82050000e+02 0.00000000e+00
 -1.33333300e-02 1.87150000e+02 0.00000000e+00
 -1.33333300e-02 1.92250000e+02 0.00000000e+00
 -1.33333300e-02 1.94800000e+02 0.00000000e+00
 -1.33333300e-02 1.99900000e+02 0.00000000e+00
 -1.33333300e-02 2.05000000e+02 0.00000000e+00
 -1.33333300e-02 2.07550000e+02 0.00000000e+00
 -3.11111100e-02 2.14000000e+01 0.00000000e+00
 -1.33333300e-02 2.12650000e+02 0.00000000e+00
 -1.33333300e-02 2.17750000e+02 0.00000000e+00
 -1.33333300e-02 2.20300000e+02 0.00000000e+00
 -1.33333300e-02 2.25400000e+02 0.00000000e+00
 -1.33333300e-02 2.30500000e+02 0.00000000e+00
 -1.33333300e-02 2.33050000e+02 0.00000000e+00
 -1.33333300e-02 2.38150000e+02 0.00000000e+00
 -1.33333300e-02 2.43250000e+02 0.00000000e+00
 -1.33333300e-02 2.45800000e+02 0.00000000e+00
 -1.33333300e-02 2.50900000e+02 0.00000000e+00
 -1.33333300e-02 2.56000000e+02 0.00000000e+00
 -3.11111100e-02 2.65000000e+01 0.00000000e+00
 -3.11111100e-02 2.90500000e+01 0.00000000e+00
 -8.44444500e-02 3.55000000e+00 0.00000000e+00
 -3.11111100e-02 3.41500000e+01 0.00000000e+00
 -2.66666700e-02 3.92500000e+01 0.00000000e+00
 -2.66666700e-02 4.18000000e+01 0.00000000e+00
 -3.11111100e-02 4.69000000e+01 0.00000000e+00
 -2.66666700e-02 5.20000000e+01 0.00000000e+00
 -2.66666700e-02 5.45500000e+01 0.00000000e+00
 -2.22222200e-02 5.96500000e+01 0.00000000e+00
 -2.22222200e-02 6.47500000e+01 0.00000000e+00
 -1.77777800e-02 6.73000000e+01 0.00000000e+00
 -1.77777800e-02 7.24000000e+01 0.00000000e+00
 -1.77777800e-02 7.75000000e+01 0.00000000e+00
 -4.88888900e-02 8.65000000e+00 0.00000000e+00
 -1.77777800e-02 8.00500000e+01 0.00000000e+00
 -1.77777800e-02 8.51500000e+01 0.00000000e+00
 -1.77777800e-02 9.02500000e+01 0.00000000e+00
 -1.77777800e-02 9.28000000e+01 0.00000000e+00
 -1.77777800e-02 9.79000000e+01 0.00000000e+00

